7745	4	2093
13230	4	1648
2741	0	11629
19453	5	287
4149	0	13236
1607	0	13261
4357	1	22823
1878	1	17257
10765	3	15180
1983	0	9820
6575	3	16950
10962	3	20569
12686	4	571
3572	0	11160
590	0	13452
10964	3	15988
3029	1	19438
7719	3	17953
21772	5	3979
15470	5	566
20519	5	768
12573	4	2847
13209	4	243
622	0	5088
1307	0	6131
17273	7	6934
2104	1	17632
13988	3	22712
15154	5	272
18402	7	8245
2348	0	8766
2278	0	7665
18156	7	7953
14450	6	440
13578	4	4230
933	0	5467
18143	5	2405
11339	3	20843
8750	4	1940
18171	5	1555
1672	1	20742
15340	7	14162
14427	6	1053
1664	0	6892
17408	5	634
21030	7	11582
4910	3	15361
2623	0	12274
22751	7	14054
16260	7	5838
6060	4	1353
10441	4	3346
13989	4	2504
3008	0	13323
1278	0	7896
10809	4	3470
16462	7	6055
573	0	6456
5675	4	1092
14452	6	44
14413	6	2440
12987	3	19847
814	0	10262
16504	7	9049
1330	0	12257
19193	5	273
158	0	4575
15669	5	739
18402	5	2538
8757	4	2746
2027	0	7201
11661	4	2636
15821	7	5379
16243	7	5821
10476	4	3357
10739	4	2569
12269	4	2210
16885	5	1631
14492	6	849
1092	0	5675
1367	2	14591
9433	3	16795
9235	3	19224
3087	0	9690
10960	4	3526
16857	7	8203
3798	0	11902
11234	4	1998
2267	1	17886
13480	4	4208
4419	4	7
5433	4	908
14680	6	1736
17561	7	7268
6325	3	16720
13281	3	21243
18166	5	2206
17919	7	7681
19792	5	3166
16762	7	6373
14699	6	4337
11087	4	2285
2226	0	7568
8985	3	19020
2039	2	14555
3464	2	14647
7801	3	18023
17124	5	1794
14741	6	1981
11852	3	21235
10496	4	2919
6037	3	16447
14504	6	1889
2130	2	14671
7605	3	17848
17922	7	7685
20443	5	992
13883	4	813
5009	3	15460
19903	7	10088
14456	6	2300
11659	3	20727
0	0	4731
1743	1	17045
21381	7	12051
1521	0	10607
2485	1	20711
11300	3	20811
563	0	5016
2237	1	17842
19665	7	9793
2301	1	17945
17181	5	1829
13954	4	1152
2682	2	14422
10480	3	19241
12263	3	21541
14016	3	15483
134	0	6601
11917	3	21288
21941	5	4039
1399	0	12894
14689	6	1320
2434	0	9078
14478	6	3041
16963	7	6589
10064	4	3203
18596	5	2627
5353	4	844
3606	1	20782
11306	3	18425
20881	7	11389
2758	0	8866
217	1	15092
17899	5	2276
14439	6	4056
21394	5	1109
8268	4	1571
18638	7	9660
5702	4	705
17655	5	2121
19475	5	1554
4692	3	15147
7752	3	17982
20199	7	10470
10585	4	3397
6306	4	1514
13742	3	15215
1448	0	6901
17042	7	6676
6031	4	512
1971	2	14462
7993	4	16
13814	3	22606
12298	3	17240
22038	7	12975
18685	7	14131
15808	7	10043
4385	1	22909
1250	0	11583
2032	2	14785
14637	6	514
6086	4	1371
543	1	20045
2373	1	18339
2305	0	7717
18889	7	8820
22835	7	14179
14327	4	4390
7105	4	1979
2706	0	11730
3073	1	22044
795	0	12995
22759	7	14065
20164	5	3341
16316	7	9462
1039	1	16034
3474	0	10817
5520	4	974
14492	6	4182
556	1	21593
5992	4	1310
9195	4	273
11667	4	428
768	0	5260
8928	4	114
35	2	14444
1554	0	6372
7139	3	17448
8644	4	2040
19379	5	3003
15332	5	441
15878	5	139
9886	4	441
3102	1	20565
11291	4	3559
11961	4	1999
12469	3	21681
13040	3	21505
890	1	22827
11428	4	510
17830	7	7583
17857	7	11690
72	0	8014
2606	0	10174
1507	0	8310
1640	0	6515
9208	3	17109
19475	7	9553
5469	3	15905
4161	2	14651
19607	5	2588
69	0	4482
15106	7	4650
3070	1	20361
2623	0	8465
21311	7	11950
3007	0	9633
1179	0	5803
11474	4	3682
1970	0	9626
16666	7	12848
4198	1	22353
6765	4	1792
504	2	14474
14652	6	4286
4219	2	14550
135	0	7428
8965	4	2826
14789	6	3204
20680	7	11120
14855	6	3784
14435	6	2004
22372	5	4206
1510	1	21113
12019	4	1592
3348	0	10444
19091	7	9075
19998	7	10199
14513	6	471
4046	2	14464
4408	2	14671
12184	3	19773
8214	3	16860
5120	3	15566
10722	3	20388
313	0	9943
1254	0	9642
6388	3	16776
1186	0	10025
13198	4	3380
709	0	5538
4435	3	14892
1929	0	8872
65	0	5772
19385	7	9439
21238	5	3625
11921	3	21290
5300	4	801
613	0	14290
17430	7	7120
17907	5	147
8627	4	2696
1098	1	18870
10397	4	3332
301	1	15183
17601	5	2086
8175	4	2045
14496	6	3101
17658	5	2123
3592	0	11212
6587	4	1686
15360	7	4909
669	1	16730
2226	1	17818
21160	5	3218
20871	5	3512
1186	1	16473
14672	6	1556
8255	3	18410
9238	3	19227
2793	1	20325
11236	3	16109
15304	5	415
20131	7	10381
11415	3	20902
128	2	14411
14133	3	22804
19617	5	222
910	2	14424
1799	0	6775
16326	7	5904
14600	6	2583
19985	5	3254
3957	1	17127
12614	4	3983
19008	5	2829
19233	5	1513
14717	6	3351
7193	4	2024
3615	0	11275
3436	2	14647
14513	6	2452
1345	0	13882
14348	3	22942
859	0	7531
5095	4	628
2029	1	17502
20260	7	10544
4678	3	15133
11263	4	107
5840	3	16262
15864	7	5424
15792	7	5349
18550	5	2197
16240	5	1188
4530	4	117
2792	0	9599
2105	1	20790
62	1	14932
2722	1	18784
17407	5	1974
327	0	10618
15812	5	860
9074	4	2867
1663	0	6545
3031	2	14701
14326	3	21167
3289	1	20064
489	1	15384
10063	4	399
14480	6	2705
1979	2	14521
16050	5	854
16530	7	12006
22100	7	13061
13339	3	22293
20086	7	10317
10697	3	20371
22188	7	13188
7707	3	17943
6115	3	16518
763	2	14425
6109	4	924
1219	0	8546
15567	7	5122
356	0	4947
524	2	14525
3764	2	14446
9707	4	3095
2142	0	10108
2904	1	22717
162	0	6330
1854	2	14661
16608	5	1450
815	2	14435
18893	5	2775
2775	0	8826
13277	4	2687
3557	1	20656
2057	1	17733
9609	3	19520
15073	7	4617
11636	4	2460
14513	6	2061
2688	2	14476
7220	3	17518
16947	5	1162
5415	3	15855
13334	4	472
2469	2	14424
19402	5	3016
5159	3	15604
227	0	11601
3266	0	10223
8820	4	2774
16489	7	6084
12465	3	15012
14626	6	3609
854	0	11731
8296	3	18445
1411	0	13450
1579	1	16799
16476	7	6070
7567	4	1368
163	1	18031
5564	3	15995
6447	3	16834
21373	7	12043
14413	6	2441
8805	4	2766
5207	4	724
265	1	15147
14707	6	1014
15845	5	373
11598	4	767
3137	1	19720
22609	5	4282
14549	6	3546
21352	7	12012
3854	0	12081
3910	2	14540
12335	3	21590
18870	5	1098
2260	0	7637
3069	1	19543
3105	0	13822
8372	4	2588
15841	5	881
15373	7	4922
3244	1	19962
3299	0	10306
21356	5	3832
9582	3	19499
1958	1	17383
886	1	15847
1871	2	14450
18058	7	7840
5261	4	769
4266	2	14422
910	0	5435
15301	5	412
6753	3	17109
1231	1	16291
20116	5	591
19273	5	1059
6664	4	1735
11839	4	2706
14555	6	1423
16769	7	6380
14440	6	1220
7674	4	1778
1101	1	16117
9032	3	19059
19668	5	2704
1514	0	10592
11067	3	20639
20892	7	11403
1859	0	7539
10109	3	19919
9528	3	19455
3770	0	11805
18277	7	10615
3422	2	14578
13229	3	22217
15303	7	4851
14429	6	1331
501	2	14421
1931	1	20333
3527	2	14411
1803	1	20141
9842	4	3129
3278	1	20036
12100	3	17459
4096	0	13005
2973	2	14442
1612	0	8901
3471	2	14462
3523	0	12587
3375	0	10526
5056	4	599
41	1	21799
7416	3	17690
2732	0	14299
10223	4	3266
1566	2	14726
2791	2	14491
17803	7	7549
14480	6	3405
12931	3	20290
13360	4	4183
3757	1	21148
10900	4	258
12918	3	21993
1781	2	14414
14424	6	2222
14522	6	1528
1699	0	6605
6867	4	985
776	1	19573
9649	4	762
13851	4	1940
17993	5	2328
11636	3	19562
5161	3	15606
4263	1	22559
16948	7	6572
14504	6	1179
3027	0	9498
11181	4	2770
20987	5	1886
22044	7	12984
11836	3	19293
3858	2	14676
11993	4	2134
14638	6	4208
4378	2	14426
14515	6	2879
1000	0	12037
20487	7	10856
22542	7	13727
5228	4	742
2023	0	11635
10960	3	20567
11463	4	1835
21899	5	4021
4301	2	14443
19897	5	2607
16813	5	1587
15606	7	5161
14783	6	2321
908	0	5433
11566	3	21021
8978	4	1074
14461	6	3492
17212	5	631
18224	7	8026
11728	4	2750
15156	5	274
3736	1	21077
2103	0	7348
15558	5	644
12045	3	21375
3604	1	21608
17696	7	7422
14414	6	4270
14201	3	22850
2355	2	14445
16756	7	6367
2054	0	7250
4670	4	248
3803	1	21281
2866	1	19088
20972	7	11505
14480	6	1966
1059	1	21179
633	2	14626
1667	1	16931
14718	6	1237
1171	1	21066
438	0	9293
1843	0	9156
14805	6	2514
4657	4	69
3380	2	14514
20261	7	10545
21037	7	11590
13513	4	2994
1153	0	5771
20610	7	11026
911	0	6899
18202	5	2432
1643	0	6519
7636	4	1095
19899	7	10084
11851	4	1442
1452	0	9145
15142	7	4687
16949	5	451
12960	3	22025
13637	4	4239
18801	5	2234
2248	0	9773
10155	3	19957
5301	3	15744
2362	0	7833
12981	3	22041
457	1	15348
19237	7	9620
706	1	21955
18249	7	14222
22850	5	2086
1410	1	16554
20211	5	3360
4713	3	15168
11388	4	2811
5720	3	16147
21389	7	12059
12719	4	3283
1893	1	19531
1082	1	19206
2253	2	14519
13265	4	4157
18037	5	1868
19973	7	10171
22815	7	14150
17443	7	7133
1848	0	6856
17149	7	6795
2979	0	10003
18395	7	8238
15044	5	170
14687	6	755
20031	5	3274
18517	5	2592
8504	3	18625
1631	1	16885
12273	3	21549
15262	5	377
4374	0	14251
5655	4	1074
16247	7	5825
12375	3	17883
18548	5	1243
2923	1	19210
1646	1	18276
21388	5	3844
20561	5	3522
351	1	15235
3649	2	14528
7211	4	2033
15587	7	8176
6906	3	17245
467	0	8007
3720	0	11997
8550	3	18663
13839	4	534
22959	5	4401
18797	5	2731
954	0	9578
3522	1	20561
21625	5	2181
13035	3	17177
907	1	15872
14211	4	367
7198	4	2026
2309	0	7724
1138	0	6784
21011	7	11552
18199	5	2430
17718	5	2160
9971	3	19812
21429	7	12117
18010	5	2337
14377	4	4402
1059	0	11775
3516	1	20547
13546	4	2999
3658	0	11409
12357	4	3796
18353	5	2947
15563	7	5117
22349	7	13420
13557	3	21944
17701	7	7427
4208	1	22389
1678	0	6569
1219	1	21744
10188	3	19988
22430	7	13540
4113	2	14509
12725	4	1890
14520	6	1399
9409	3	19359
14598	6	2579
511	0	4961
832	1	18252
1482	0	6261
11512	4	1036
3841	0	12050
16768	7	6379
781	0	8215
394	0	10756
13950	3	22687
4400	0	14369
22752	5	2248
549	0	5002
21465	5	806
20246	5	3377
3535	0	11007
11941	4	1786
13682	4	455
356	1	20533
14408	3	22983
5526	4	296
592	1	21373
14427	6	300
16985	5	1693
15014	5	144
21950	7	12857
14558	6	880
2674	2	14597
13034	3	22081
22749	5	4329
13107	4	2154
1672	0	12013
507	0	9891
10968	3	20571
20914	5	1216
14	1	14883
11078	4	3554
6438	3	16826
4032	1	22523
17106	7	6750
1303	1	16395
1369	1	16489
872	1	15828
2984	1	19343
4001	0	12693
3142	2	14527
20017	5	3268
12204	4	3883
21922	7	12813
13621	4	4238
14694	6	2918
15145	5	263
1131	0	13087
6155	3	16556
3858	0	12096
9398	3	19351
15600	7	5155
15929	7	5494
6774	3	17130
7577	3	17826
7062	3	17380
8706	4	295
17785	7	7528
15346	7	8034
10995	4	1648
6620	3	16992
12534	3	16393
18351	7	8182
11914	3	21285
12506	4	1889
3852	1	21856
20422	5	3454
1630	0	6502
10086	3	19901
5269	4	776
13391	3	17312
14445	6	4406
19020	7	8985
2585	2	14734
14799	6	3989
1220	0	9581
9900	3	19749
3334	1	20150
14411	6	3441
11582	4	3714
11916	3	21287
14465	6	59
10310	3	20079
21302	7	11937
12378	3	21617
4626	4	207
2780	1	18901
2832	1	19014
3188	2	14491
1724	1	22591
2325	1	17990
18300	5	495
6748	3	17104
1401	0	7627
3478	0	14183
1245	2	14507
438	0	6380
11218	4	3594
4201	1	22362
15767	7	5324
12244	4	682
3053	2	14780
13800	3	20667
1835	1	18658
9568	3	19488
2	0	14316
5073	4	611
15408	5	507
17713	5	2156
3921	1	21622
1042	2	14491
18367	7	8217
17100	7	11408
14426	6	1927
14267	4	1093
6001	3	16414
14478	6	2606
3223	1	19915
10712	4	588
5752	4	1011
4138	1	22187
15505	7	5055
2253	1	20337
16877	7	6496
13445	4	715
14670	6	661
7041	3	17362
6764	3	17120
531	0	10971
2007	1	22739
2078	0	12501
21371	5	700
6295	3	16692
5218	3	15662
1341	1	22239
4750	4	321
16053	7	5624
6995	3	17325
10587	4	540
14413	6	3084
20861	7	11363
20891	5	1054
17815	7	7561
12999	4	4094
22830	7	14172
1185	1	16236
6490	3	16872
1992	2	14533
2254	1	18028
1331	1	22838
9146	4	319
2023	1	19570
2704	0	10257
11485	3	17876
11547	4	1814
2998	1	19368
9481	3	15675
1469	1	16634
21095	7	11665
16360	7	5941
12061	3	21391
16534	5	1399
14705	6	3897
91	2	14485
2522	1	18369
14720	6	2653
22325	7	13386
19889	7	10072
3690	1	20975
14561	6	3918
18923	7	8861
18027	7	9063
15100	5	225
14488	6	2229
4041	0	12843
3450	1	20413
18220	7	8022
3661	2	14569
9755	4	1676
331	1	15214
16010	7	5581
12868	4	1651
1825	2	14545
3625	1	22984
14600	6	1306
16879	5	91
483	1	15377
8497	3	18619
1375	1	16496
10868	3	20495
2565	0	11062
8360	3	17112
14437	6	1300
19485	5	270
2671	1	18682
10392	3	20140
44	0	7246
9931	3	19776
20565	7	10957
2853	1	19065
940	0	5478
20010	5	3261
18625	5	2646
5282	3	15725
5348	3	15791
3214	1	19905
9652	4	3075
2737	2	14450
7799	3	18021
16667	5	1489
19258	5	2946
10635	4	1325
3619	1	20557
1434	1	16582
8559	4	2663
12489	3	21697
14460	6	443
2707	1	18759
16795	7	9433
2901	1	19157
14422	6	4047
15635	7	5190
11929	4	3810
2539	1	18404
3979	0	13974
14259	4	2610
17774	5	2198
3974	1	21760
14435	6	2263
14560	6	243
17508	5	1988
12883	3	21970
1278	0	14268
13142	3	22158
564	1	15468
6908	3	17247
18013	5	2340
6927	3	17266
11152	3	20704
8437	3	18566
19829	5	3
5553	4	999
10598	3	16451
14413	6	3652
10012	3	15605
11571	4	755
3720	2	14552
6458	3	16357
8729	4	517
1874	0	10654
14591	6	753
14557	6	1499
17309	7	6978
9260	4	61
2742	1	18821
7373	4	2120
7854	4	1516
2850	2	14452
14506	6	3987
13673	3	17127
22040	7	12980
2795	1	18937
15	0	6671
1202	2	14454
14483	6	3154
15659	7	8733
4058	2	14683
11703	4	3631
3703	2	14449
11504	4	99
420	0	4859
16305	5	1239
1744	2	14725
377	0	9764
20709	5	3571
444	0	4884
18349	5	924
8677	3	18764
12772	4	4019
14607	6	2107
13858	4	4286
15275	5	230
1400	2	14506
2622	2	14458
2776	2	14473
14411	6	3067
2779	2	14489
14983	5	113
2770	0	8811
9138	4	1700
7830	3	18048
17966	7	7734
9432	3	19379
14458	6	4194
11955	3	21313
11669	4	2076
7736	3	17968
14427	6	1813
2051	0	7671
12181	4	2741
15472	7	5021
15162	7	4707
9830	3	19694
16214	5	3343
12708	4	1002
13235	3	21776
10942	3	20554
7961	4	1152
2929	1	19224
19114	5	104
21096	7	11666
11762	4	2362
5137	4	410
5647	3	16076
12301	4	2757
8605	3	18706
20616	5	1215
13912	4	1840
16335	5	1258
8629	4	1922
16758	7	6369
11170	4	897
17549	7	7256
16683	5	1500
2166	0	7458
12082	4	2891
14556	6	3976
17868	7	11155
12115	4	200
22689	5	2541
17335	5	630
14549	6	933
8585	4	2677
21517	7	12234
1311	1	16406
8708	3	17817
14683	6	2308
18365	5	668
2667	1	18673
1849	0	8801
13260	3	20217
16093	5	1083
6244	3	16641
20501	5	3492
13441	3	22363
15651	5	724
4686	3	15141
690	1	16672
7257	4	598
22117	7	13082
1448	0	13385
17637	5	2108
1880	1	21146
7173	3	17477
731	0	9458
1251	0	5899
4579	3	15036
1891	0	6942
741	2	14416
10146	4	3202
5655	3	16084
776	1	17986
5339	4	833
2581	1	20972
6288	3	16685
19444	7	9516
6195	4	1440
7261	3	17554
14547	6	2416
384	0	10666
20585	7	10986
13433	4	2652
12624	3	21786
4000	2	14510
15268	5	383
184	1	16158
9498	3	19431
13901	3	22656
14570	6	2634
15370	5	478
6687	3	17052
3457	1	20426
14535	6	1080
14505	6	2902
12329	4	1610
13665	4	2253
249	0	6895
13955	4	2216
14456	6	3034
19649	7	9776
14437	6	3815
3909	2	14749
10522	3	20239
19030	7	8996
3331	0	10392
19298	5	2007
20873	7	11378
8189	4	2515
808	0	6992
19514	7	12553
448	0	8506
14678	6	1426
2365	0	7836
14701	6	4383
9087	3	19102
3565	1	20681
14491	6	335
523	0	8620
19104	7	9089
8085	4	2466
14458	6	594
20832	5	3633
22572	7	13766
8131	3	18311
7872	3	18089
19075	5	224
313	1	20171
1567	2	14456
18007	7	7782
13354	4	65
963	1	18314
9383	3	19339
20509	5	1814
22337	7	13406
8044	3	15557
5988	3	16401
5583	4	1020
401	2	14605
1661	1	16920
5284	3	15727
2217	1	22252
8248	3	18405
3541	1	20603
599	1	15506
2419	2	14541
10042	3	19867
17041	5	817
1315	0	9929
12848	3	16666
10336	3	20101
4217	1	22423
1742	0	14263
3753	0	12039
18168	7	7965
532	0	7022
104	2	14424
21858	5	4008
903	2	14544
1606	0	6454
957	1	17950
2546	1	18681
17065	7	6702
3913	2	14488
13113	3	22138
4290	1	18359
14632	6	1403
15694	7	14143
1843	1	20577
12506	3	21707
941	0	5479
257	1	16822
6134	4	252
14458	6	225
5481	4	942
16925	7	6548
55	0	7197
7322	4	2090
14635	6	1512
7497	3	15373
2464	0	8079
8595	3	18699
17308	5	1911
7657	4	2274
21403	7	12079
12069	4	3558
9222	3	19213
388	0	4820
14535	6	3712
694	0	10883
2359	0	9230
17135	7	6779
2295	0	7699
3911	0	12323
4026	1	21911
649	2	14668
14549	6	786
18064	5	139
21657	7	12433
6601	4	134
13743	3	22554
386	1	21241
665	0	13869
5292	3	15735
869	1	20253
5800	4	1174
22919	5	4386
17116	5	1789
2682	1	22309
11245	4	3602
7347	4	1565
27	0	4440
7918	4	568
11670	4	1099
13857	3	17779
557	0	5010
2228	1	17823
1567	1	16783
2779	0	9706
9019	3	19050
13024	3	22074
11926	4	1492
458	2	14555
16938	5	1672
238	0	12542
8197	3	18363
21644	7	12417
15309	5	419
3921	0	12386
16107	7	5678
70	0	8053
19891	7	10074
3886	2	14443
15239	5	355
18848	7	8773
631	0	14317
248	0	7826
14422	6	2482
21451	7	12145
15401	5	386
5125	4	654
14426	6	3401
4255	2	14479
29	1	18593
12724	4	666
13689	3	22520
6127	3	16529
13699	4	4253
3375	2	14458
14109	4	1432
2209	0	7533
1584	1	16807
543	0	11964
22278	5	4168
22153	5	3538
19386	5	3008
22316	7	13375
6557	3	16933
13438	3	22361
5047	4	591
15807	5	855
13818	3	22609
857	1	18729
22439	7	13549
14601	6	3347
22882	7	14257
20221	5	2948
15731	7	5288
15947	5	969
14469	6	1873
18004	7	7779
14091	4	605
8602	4	2685
3876	2	14501
14529	6	3410
8031	4	1175
1608	0	6457
641	2	14443
2221	1	18301
2663	2	14811
13855	3	18840
15621	7	5176
19476	7	9554
18948	7	8894
1350	1	16767
3105	1	22611
14411	6	3830
13952	4	2541
1097	1	16110
22861	5	2928
14906	7	4449
5310	3	15753
1331	2	14429
22143	7	13121
7617	3	17858
15281	5	393
16396	5	1304
7060	3	17378
16605	5	1447
984	1	16121
1755	0	6694
1381	1	17063
1938	0	7031
11970	3	17248
15343	5	452
17727	7	7459
20621	5	865
2911	0	9178
3261	2	14483
1523	0	12655
162	0	13986
11562	4	523
14365	4	4399
2326	0	12793
3181	0	9998
15758	7	10262
14538	6	3481
11238	4	3599
10851	3	20482
25	1	14894
16001	5	1012
14614	6	2053
11678	3	20665
5061	3	15509
22031	5	4084
12389	3	21625
6476	3	16859
4392	1	22929
3020	1	19414
20346	5	3423
18873	5	0
16329	7	5909
1586	0	6422
1724	0	10122
10664	3	18722
0	1	17459
4904	4	464
7028	4	91
7853	4	155
192	1	19294
19578	7	9683
15862	7	10883
3839	1	21376
15698	5	763
17712	7	7441
12188	4	820
2273	0	7656
979	1	15959
8689	3	18772
21982	5	2338
1199	1	21038
11197	3	20738
15305	5	416
2229	1	17824
18677	5	2669
3273	2	14422
22130	5	4122
1894	1	17283
1220	1	16279
16563	5	1419
19184	5	2916
18006	7	13522
2950	2	14462
4029	0	12813
5182	3	15627
11695	4	881
15543	7	5097
1067	1	19620
8615	3	18716
4107	1	22083
18791	5	2727
10958	4	3525
93	2	14411
1174	0	11563
6903	3	17079
1631	0	6504
1245	0	5889
846	0	5355
9958	4	388
20481	7	10850
904	1	15868
3677	1	20938
11177	3	20723
1286	0	5952
19214	7	9223
1614	0	11188
3846	2	14847
8705	4	61
9330	4	2965
1987	0	7128
17358	7	7037
20391	7	10725
20729	7	11186
12981	4	924
14724	6	2276
8837	3	18903
9760	3	19636
14498	6	114
6061	3	16468
17693	7	8334
891	0	9089
9428	4	1257
14472	6	3311
605	1	22777
3136	0	10717
1162	0	11750
17939	7	9345
9921	4	3158
700	1	22095
8736	3	18256
1832	1	19288
600	2	14648
14551	6	2322
22111	7	13073
14927	7	7196
1504	0	6292
5812	3	16234
1074	1	16084
8296	4	1077
21096	5	627
7514	3	17259
2454	2	14422
1962	2	14717
8860	3	18922
17912	7	7673
7301	3	17588
19713	7	9852
422	0	4861
10785	4	2868
12874	4	2546
15708	5	772
14513	6	3883
14550	6	4219
22460	7	13587
14711	6	2373
3054	0	9575
1836	1	21310
7426	4	1756
9396	3	18290
14209	3	22856
1230	0	5868
6206	3	16605
10104	3	19915
3699	1	21185
16680	5	607
11939	4	1949
21907	5	2326
20150	5	3334
11833	4	2086
21344	7	11998
9816	4	3122
2649	1	18629
12243	3	21522
12521	3	21715
16011	5	1019
7652	4	1917
14704	6	1003
22838	5	1331
8248	4	2540
13232	4	957
1324	1	16423
14954	7	4497
9574	4	1511
7931	3	18138
16160	5	595
20376	5	3431
14930	7	4473
1718	2	14515
17595	7	7309
21333	7	13503
12550	4	2757
14528	6	2365
18232	5	2444
22249	5	1504
20342	5	1670
2090	2	14422
19624	7	9746
9805	4	2115
10917	4	356
6348	4	1537
4490	3	14947
21282	7	11911
6886	4	1861
12977	3	21927
398	1	15783
10571	4	1455
30	0	4443
17789	5	2209
3543	2	14411
13484	4	404
11391	3	20883
3239	0	10147
3570	1	20705
2040	0	10628
1646	2	14557
19500	7	9583
14902	5	32
512	0	6031
17342	7	11077
9686	4	197
20580	7	10980
4339	1	22770
9102	4	2880
16342	7	7819
7915	3	18124
7776	3	15280
16367	7	9644
2206	0	10137
19962	7	10160
162	0	5151
2541	1	22689
5634	4	1058
21736	5	2060
6267	4	1487
2369	2	14527
22690	7	13956
11804	3	20487
3821	0	12396
3552	2	14507
17307	5	1910
6332	3	15111
6806	4	1821
7392	3	17669
1543	0	14076
11573	3	16288
1472	0	6243
287	2	14415
21306	5	232
12292	3	19787
1855	0	10209
6854	3	17202
2202	2	14473
12925	3	21999
21878	5	3860
14774	6	2353
16777	7	6534
19472	7	9550
923	1	15930
21865	5	961
14674	6	4360
7411	4	2141
10853	4	907
13514	3	22412
5336	3	15779
5957	3	16376
2165	1	19336
2473	1	18290
8962	4	2825
7849	4	1055
5012	4	559
9136	4	187
15738	5	796
114	1	19649
8959	4	2823
11239	3	20770
7583	4	2231
7702	3	17938
15200	7	4746
21516	7	12233
12291	4	2943
233	1	15108
19510	5	2282
13611	3	20708
7303	3	17589
21729	7	12541
11273	4	753
5213	3	15657
10460	4	3353
10839	4	3481
14515	6	1718
795	0	12590
730	0	5213
15921	5	2155
18491	7	8348
3074	1	20311
998	1	15984
6324	4	1523
18136	5	293
17417	7	7107
10230	3	20019
545	1	20149
1672	1	18611
12337	3	21591
8682	4	2713
17700	7	8290
7440	3	17711
4276	2	14411
14561	6	3210
2811	0	11388
17252	5	1875
13190	3	22190
723	0	5206
14414	6	3245
813	2	14693
14689	6	1687
19683	7	9817
14517	6	3542
1705	0	8427
22412	5	2166
17995	7	8925
21086	5	1842
16035	7	5606
15836	7	13076
1802	0	14172
4114	1	22107
2131	2	14688
4788	4	358
3998	2	14456
22673	5	959
11676	4	2916
22342	7	13412
14541	6	2389
13610	3	22469
20992	7	11531
20918	7	14186
19144	7	9135
19362	5	2995
22253	5	3984
13537	3	21415
15285	5	397
14429	6	1099
15777	5	830
2398	0	13288
4683	4	258
14445	6	478
19815	7	9974
355	1	22116
443	0	13333
10612	4	3074
735	0	7367
7668	3	17907
12904	3	16573
17855	7	7612
7014	4	1930
231	1	15501
1819	1	19769
4321	2	14680
14491	6	2864
3488	1	20492
2805	1	18955
1038	1	16033
2119	2	14497
14923	5	53
8894	4	909
9012	3	19043
9214	3	16289
19964	5	143
20478	5	3482
932	1	20733
19053	5	2847
18940	5	327
932	1	22942
14626	6	2485
11817	3	21208
1636	0	13382
6509	4	1634
17226	7	6881
15360	5	469
17141	7	6786
12119	3	21431
15321	7	4870
5349	3	15792
9404	4	1876
22895	5	1391
5947	3	16366
1801	0	6777
9123	4	538
22922	5	3042
16837	7	8166
22771	5	2604
4495	3	14952
12347	3	21598
11481	3	20956
14583	6	320
6508	4	1633
20719	5	897
1538	1	21642
16310	7	5888
10387	3	20136
12922	4	4068
14491	6	192
715	2	14445
7290	4	556
18933	7	8874
1819	0	9923
7447	4	339
1278	0	12423
4042	1	21945
13097	3	22126
2044	0	13024
12747	3	21877
14568	6	279
18919	7	8857
13874	3	14902
922	1	22805
1020	0	5583
647	0	5116
6325	4	799
642	0	10680
2952	0	10031
13149	3	22163
14196	4	285
15475	7	5024
14662	6	1361
21271	7	12653
274	0	8674
111	0	6646
13589	4	2914
1516	0	13034
17915	5	690
10873	4	1041
748	0	11418
14685	6	3806
22379	7	13467
2467	0	13748
3006	0	9437
20069	7	10296
5609	3	16038
444	0	9366
10327	4	1774
19059	7	9032
8052	3	18245
9665	3	19563
21682	7	12470
22435	7	13545
1119	0	5712
1915	0	13144
909	1	17956
14491	6	2486
9043	3	15677
3942	0	14293
22164	7	13150
2145	1	20764
1497	2	14411
77	2	14477
5217	3	15661
5028	4	574
15285	7	4832
19610	7	9729
1001	1	22455
17062	5	1758
4181	0	13358
2393	2	14586
7178	4	2015
388	1	16364
247	0	10714
16583	7	13446
7126	3	17436
14454	6	592
2655	1	18642
21367	7	12034
1676	0	9755
12052	4	1036
4447	3	14904
17389	5	1949
15446	7	4995
22421	7	13527
15313	5	423
8435	4	605
1094	0	11898
14075	3	22767
22067	7	13016
1239	0	13091
19914	7	10103
7796	4	1174
4450	4	37
17866	5	1401
7512	4	444
16319	7	5897
1779	1	17099
8285	3	18436
9637	4	540
3128	0	9835
2122	0	7375
12402	3	21636
8425	3	18555
18828	7	8752
20344	7	10659
1278	2	14445
14521	6	3959
12700	4	4003
1028	2	14500
16263	7	5841
3611	0	11266
3815	1	21313
2256	1	19357
15364	7	5121
1433	1	22740
14092	3	21580
10452	4	2383
4010	2	14741
21305	5	1786
7656	3	17895
10683	4	2096
15931	7	11648
6747	3	17103
22884	7	14260
20907	7	11420
2007	1	21579
1101	1	21204
3958	1	21722
5098	3	15544
21879	7	12749
17492	7	7188
139	2	14509
1857	0	6874
6520	3	16900
4363	1	22844
5284	4	787
2200	0	7518
18299	5	2481
6294	3	16691
21021	5	3710
10318	4	3307
7522	4	1504
17162	7	11618
4258	1	22546
116	0	5248
2671	0	8574
2460	1	19562
19682	5	3122
6310	3	16705
20820	7	11313
5861	3	16283
10560	3	20274
4209	2	14473
10859	3	17131
